machine_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,mechanical_power_w,type_H,type_L,type_M,machine_failure
4718,303.4,311.6,1425,45.4,184,8.200000000000045,6774.844557466388,False,False,True,0
4719,303.3,311.6,1337,56.8,187,8.300000000000011,7952.585755395153,False,True,False,1
4720,303.4,311.7,1690,34.9,189,8.300000000000011,6176.475876712652,False,False,True,0
4721,303.4,311.7,1353,44.1,192,8.300000000000011,6248.345044651275,False,False,True,1
4722,303.5,311.8,1927,21.9,195,8.300000000000011,4419.309801731297,False,True,False,0
4723,303.4,311.8,1391,42.7,197,8.400000000000034,6219.903159160776,False,False,True,0
4724,303.4,311.8,1366,50.9,200,8.400000000000034,7281.101741616872,False,True,False,1
4725,303.4,311.9,1771,31.6,202,8.5,5860.494487614592,False,True,False,0
4726,303.4,311.8,1515,42.6,204,8.400000000000034,6758.508275667722,False,False,True,0
4727,303.4,311.8,2133,18.3,207,8.400000000000034,4087.6204493652876,False,False,True,0
4728,303.4,311.8,1341,47.0,210,8.400000000000034,6600.172005926796,False,False,True,1
4729,303.4,311.7,1406,47.1,213,8.300000000000011,6934.814455387182,False,True,False,0
4730,303.4,311.8,1306,61.0,215,8.400000000000034,8342.604011362815,False,True,False,1
4731,303.3,311.7,1508,35.5,217,8.399999999999977,5606.067370575866,False,True,False,0
4732,303.3,311.6,1301,45.1,219,8.300000000000011,6144.442103621549,False,True,False,1
4733,303.3,311.7,1539,38.5,221,8.399999999999977,6204.8025704725205,False,True,False,0
4734,303.3,311.6,1484,44.6,223,8.300000000000011,6931.02360025185,False,True,False,0
4735,303.2,311.5,1507,39.2,225,8.300000000000011,6186.256701840829,False,True,False,0
4736,303.2,311.5,1544,42.5,227,8.300000000000011,6871.7103309520735,False,True,False,0
4737,303.2,311.5,1513,37.9,0,8.300000000000011,6004.913501900114,False,True,False,0
4738,303.2,311.5,1336,58.2,2,8.300000000000011,8142.505503280168,False,False,True,1
4739,303.2,311.4,2102,19.0,5,8.199999999999989,4182.297579968972,False,False,True,0
4740,303.2,311.4,1351,53.8,8,8.199999999999989,7611.429737166327,False,True,False,1
4741,303.3,311.5,1601,35.2,10,8.199999999999989,5901.50274371945,False,True,False,0
4742,303.2,311.3,1393,52.9,12,8.100000000000023,7716.767338841192,False,True,False,0
4743,303.3,311.3,1592,33.7,14,8.0,5618.256750071794,False,True,False,0
4744,303.3,311.3,1409,51.8,16,8.0,7643.096991114511,False,True,False,0
4745,303.3,311.3,1393,47.4,18,8.0,6914.456934991918,False,True,False,0
4746,303.2,311.2,1475,43.1,20,8.0,6657.296632344571,True,False,False,0
4747,303.2,311.2,1427,45.6,25,8.0,6814.240129342405,False,True,False,0
4748,303.3,311.2,1763,27.3,27,7.899999999999977,5040.1513419337125,False,True,False,0
4749,303.2,311.2,1363,46.7,29,8.0,6665.632324852096,False,True,False,1
4750,303.2,311.2,1404,50.9,31,8.0,7483.6506919693165,False,True,False,0
4751,303.2,311.2,1688,31.9,33,8.0,5638.865597879343,False,False,True,0
4752,303.3,311.4,1510,37.3,36,8.099999999999966,5898.130767604596,False,True,False,0
4753,303.3,311.3,1502,39.5,38,8.0,6212.918351494294,True,False,False,0
4754,303.2,311.4,1607,36.6,43,8.199999999999989,6159.218061068933,True,False,False,0
4755,303.3,311.5,1384,54.8,48,8.199999999999989,7942.281331491379,False,False,True,0
4756,303.4,311.7,1295,51.3,51,8.300000000000011,6956.899851741917,False,True,False,1
4757,303.4,311.7,1991,19.0,53,8.300000000000011,3961.4436164216095,True,False,False,0
4758,303.4,311.6,1497,42.8,58,8.200000000000045,6709.562262124792,False,True,False,0
4759,303.5,311.6,1465,48.7,60,8.100000000000023,7471.2832888896855,False,True,False,0
4760,303.5,311.6,1361,46.5,62,8.100000000000023,6627.346782380348,False,True,False,1
4761,303.6,311.7,1546,38.5,64,8.099999999999966,6233.024544477269,False,True,False,0
4762,303.7,311.9,1332,52.7,66,8.199999999999989,7350.949818281686,True,False,False,1
4763,303.7,312.0,2663,11.4,71,8.300000000000011,3179.1032698736553,False,False,True,1
4764,303.7,312.1,1443,45.9,74,8.400000000000034,6935.976844669009,False,True,False,0
4765,303.7,312.0,1402,48.6,76,8.300000000000011,7135.310898539281,False,False,True,0
4766,303.7,312.0,1892,22.5,79,8.300000000000011,4457.919975443916,False,True,False,0
4767,303.6,312.0,1645,35.7,81,8.399999999999977,6149.8246990347,False,False,True,0
4768,303.6,311.9,1473,50.1,84,8.299999999999955,7728.035184492068,False,True,False,0
4769,303.6,312.0,1309,52.9,86,8.399999999999977,7251.434634991471,False,True,False,1
4770,303.6,311.9,1544,37.1,88,8.299999999999955,5998.598900666399,True,False,False,0
4771,303.5,311.9,1344,49.3,93,8.399999999999977,6938.64719842456,False,True,False,1
4772,303.6,311.9,1617,36.0,95,8.299999999999955,6095.946385025634,False,False,True,0
4773,303.6,312.0,1435,37.9,98,8.399999999999977,5695.3409618153755,False,False,True,0
4774,303.6,312.0,1391,50.3,101,8.399999999999977,7326.958522383771,False,True,False,0
4775,303.6,312.0,1827,23.3,103,8.399999999999977,4457.825727664308,False,True,False,0
4776,303.5,312.0,1761,25.8,105,8.5,4757.8164101555985,False,True,False,0
4777,303.5,312.1,1522,36.4,107,8.600000000000023,5801.558209433247,False,True,False,0
4778,303.5,312.2,1818,23.6,109,8.699999999999989,4492.980149457979,False,False,True,0
4779,303.6,312.2,1371,54.6,112,8.599999999999966,7838.964821090324,True,False,False,1
4780,303.7,312.3,1511,38.9,117,8.600000000000023,6155.20729444785,False,True,False,0
4781,303.7,312.4,1404,46.6,119,8.699999999999989,6851.436586360908,False,True,False,0
4782,303.7,312.3,1384,45.9,121,8.600000000000023,6652.385275829458,False,True,False,0
4783,303.8,312.5,1368,52.6,123,8.699999999999989,7535.298475194334,False,True,False,0
4784,303.7,312.5,1641,36.0,125,8.800000000000011,6186.42425344902,False,True,False,0
4785,303.9,312.6,1642,32.3,127,8.700000000000045,5553.979764379347,False,True,False,0
4786,303.9,312.7,1401,50.0,129,8.800000000000011,7335.618846132166,True,False,False,0
4787,303.8,312.6,1577,41.3,134,8.800000000000011,6820.408122918952,False,True,False,0
4788,303.7,312.6,1396,44.1,136,8.900000000000034,6446.925116284686,False,True,False,0
4789,303.7,312.6,1514,35.5,138,8.900000000000034,5628.372678416354,True,False,False,0
4790,303.8,312.8,1646,35.8,143,9.0,6170.800065985167,False,True,False,0
4791,303.8,312.8,1443,40.7,145,9.0,6150.201690153131,False,True,False,0
4792,303.7,312.7,1469,48.5,147,9.0,7460.916033132839,False,False,True,0
4793,303.7,312.7,1564,40.2,150,9.0,6584.024219687345,True,False,False,0
4794,303.6,312.6,1498,40.2,155,9.0,6306.181765403864,True,False,False,0
4795,303.6,312.6,1699,27.9,160,9.0,4963.936304157624,False,True,False,0
4796,303.6,312.5,1431,49.0,162,8.899999999999977,7342.844509235423,False,True,False,0
4797,303.5,312.4,1390,47.3,164,8.899999999999977,6885.00973985227,False,True,False,0
4798,303.5,312.5,1380,46.1,166,9.0,6662.061381202515,False,True,False,0
4799,303.5,312.5,1457,46.4,168,9.0,7079.558100913575,False,True,False,0
4800,303.5,312.5,1418,42.2,170,9.0,6266.3882584583935,False,True,False,0
4801,303.5,312.5,1353,51.0,172,9.0,7225.977262521883,False,False,True,0
4802,303.5,312.4,1574,32.7,175,8.899999999999977,5389.904852057864,False,True,False,0
4803,303.5,312.4,1318,54.2,177,8.899999999999977,7480.718538825968,False,False,True,0
4804,303.6,312.5,1710,31.4,180,8.899999999999977,5622.8225313950115,False,True,False,0
4805,303.7,312.6,1621,38.8,182,8.900000000000034,6586.328054299976,False,True,False,0
4806,303.6,312.6,1606,33.6,184,9.0,5650.845537865033,False,True,False,0
4807,303.6,312.5,1375,54.0,186,8.899999999999977,7775.441817634738,True,False,False,0
4808,303.5,312.4,1503,36.5,191,8.899999999999977,5744.873405986975,False,True,False,0
4809,303.5,312.3,1404,48.6,193,8.800000000000011,7145.489658736913,False,True,False,0
4810,303.4,312.2,1656,32.7,195,8.800000000000011,5670.700403435721,False,True,False,0
4811,303.4,312.1,1499,39.4,197,8.700000000000045,6184.811569220177,False,False,True,0
4812,303.4,312.0,1748,28.4,200,8.600000000000023,5198.623747356293,False,False,True,0
4813,303.4,311.9,1531,37.9,203,8.5,6076.353318842746,False,True,False,0
4814,303.3,311.8,1536,40.6,205,8.5,6530.491480870175,False,False,True,0
4815,303.4,311.8,1401,53.0,208,8.400000000000034,7775.755976900096,False,True,False,1
4816,303.4,311.9,1534,33.2,210,8.5,5333.251464538129,True,False,False,0
4817,303.4,312.0,1521,35.9,215,8.600000000000023,5718.10703657839,False,True,False,1
4818,303.5,312.1,1674,30.8,0,8.600000000000023,5399.266798165562,False,True,False,0
4819,303.6,312.1,1967,20.9,2,8.5,4305.060548895748,False,False,True,0
4820,303.6,312.2,1696,30.7,5,8.599999999999966,5452.4644337663485,False,True,False,0
4821,303.6,312.1,1627,32.5,7,8.5,5537.318851339809,False,False,True,0
4822,303.5,311.9,1405,45.6,10,8.399999999999977,6709.185271006362,False,True,False,0
4823,303.5,311.9,1565,38.9,12,8.399999999999977,6375.181612052207,False,True,False,0
4824,303.5,311.9,1493,38.7,14,8.399999999999977,6050.613203034334,False,True,False,0
4825,303.4,311.8,1499,45.0,16,8.400000000000034,7063.87108159665,False,True,False,0
4826,303.3,311.8,1692,30.6,18,8.5,5421.886265271409,False,True,False,0
4827,303.4,311.8,2268,15.8,20,8.400000000000034,3752.569592859936,False,True,False,0
4828,303.4,311.8,1438,58.9,22,8.400000000000034,8869.574763075967,False,True,False,0
4829,303.5,311.9,1515,39.2,24,8.399999999999977,6219.096817046355,False,True,False,0
4830,303.4,311.9,1491,38.2,26,8.5,5964.439316546366,False,True,False,0
4831,303.5,312.0,1756,29.7,28,8.5,5461.470332706639,False,True,False,0
4832,303.5,312.0,1366,54.5,30,8.5,7796.071609393311,False,True,False,1
4833,303.5,312.0,1436,45.1,32,8.5,6782.028332667597,False,True,False,0
4834,303.4,311.9,1377,41.6,34,8.5,5998.682676470495,False,True,False,1
4835,303.4,311.9,1510,42.2,36,8.5,6672.952235734961,False,False,True,0
4836,303.4,311.9,1419,50.9,39,8.5,7563.604225003177,False,False,True,0
4837,303.3,311.8,1315,62.0,42,8.5,8537.80163490586,False,True,False,1
4838,303.3,311.8,1806,27.7,44,8.5,5238.731413567123,True,False,False,0
4839,303.3,311.8,1649,29.4,49,8.5,5076.876560054177,True,False,False,0
4840,303.4,311.9,1402,50.0,54,8.5,7340.854833888149,True,False,False,0
4841,303.4,311.9,1298,63.9,59,8.5,8685.686873085844,False,True,False,1
4842,303.3,311.8,1441,44.9,61,8.5,6775.462404021595,False,False,True,0
4843,303.3,311.8,1489,49.4,64,8.5,7702.829139434764,False,False,True,0
4844,303.3,311.8,1842,24.5,67,8.5,4725.897828795126,False,True,False,0
4845,303.4,311.8,1316,50.9,69,8.400000000000034,7014.589964837337,False,False,True,1
4846,303.3,311.8,1583,33.3,72,8.5,5520.186699402232,False,False,True,0
4847,303.3,311.8,1548,33.5,75,8.5,5430.5570609953165,False,False,True,0
4848,303.4,311.9,1434,44.6,78,8.5,6697.498546335008,False,True,False,0
4849,303.5,312.0,1397,52.9,80,8.5,7738.926039024513,True,False,False,0
4850,303.5,312.0,1475,42.9,85,8.5,6626.404304584271,False,False,True,0
4851,303.5,312.0,1441,56.8,88,8.5,8571.186292838009,False,True,False,0
4852,303.7,312.1,1363,51.8,90,8.400000000000034,7393.570758615386,False,True,False,1
4853,303.7,312.2,1619,34.9,92,8.5,5916.990795501648,False,True,False,0
4854,303.7,312.2,1487,34.0,94,8.5,5294.4213793397585,False,True,False,0
4855,303.7,312.2,1568,33.8,96,8.5,5549.979469733776,False,True,False,0
4856,303.7,312.3,1375,46.2,98,8.600000000000023,6652.322443976387,False,True,False,0
4857,303.6,312.3,1698,31.3,100,8.699999999999989,5565.582713246606,False,False,True,0
4858,303.7,312.3,1606,37.4,103,8.600000000000023,6289.929259409291,False,True,False,0
4859,303.7,312.3,1349,51.0,105,8.600000000000023,7204.614432477472,False,True,False,0
4860,303.7,312.4,1535,38.6,107,8.699999999999989,6204.750210594961,False,True,False,0
4861,303.6,312.4,1504,49.5,109,8.799999999999955,7796.17632914843,False,False,True,0
4862,303.5,312.3,1946,21.1,112,8.800000000000011,4299.855977066302,False,True,False,0
4863,303.5,312.1,1326,55.7,114,8.600000000000023,7734.412617578854,False,True,False,0
4864,303.6,312.3,1915,22.3,116,8.699999999999989,4472.004782507511,False,False,True,0
4865,303.6,312.3,1451,43.4,119,8.699999999999989,6594.559027052383,False,True,False,0
4866,303.5,312.3,1624,34.8,121,8.800000000000011,5918.2579045385955,False,False,True,0
4867,303.6,312.4,1781,28.7,124,8.799999999999955,5352.718867014873,False,True,False,0
4868,303.6,312.5,1345,54.1,126,8.899999999999977,7619.8806214044835,False,True,False,0
4869,303.6,312.4,1418,46.0,128,8.799999999999955,6830.660186945167,False,True,False,0
4870,303.7,312.4,1718,26.5,130,8.699999999999989,4767.57629133275,False,True,False,0
4871,303.7,312.4,1631,28.5,132,8.699999999999989,4867.740737104705,False,False,True,0
4872,303.7,312.4,1513,40.1,135,8.699999999999989,6353.483678791414,False,True,False,0
4873,303.7,312.4,1316,59.3,137,8.699999999999989,8172.204025832105,False,True,False,0
4874,303.7,312.4,1474,38.8,139,8.699999999999989,5989.048458999485,False,False,True,0
4875,303.8,312.5,1619,30.9,142,8.699999999999989,5238.825661346731,False,True,False,0
4876,303.7,312.4,1702,31.2,144,8.699999999999989,5560.870324266221,False,True,False,0
4877,303.7,312.4,1540,37.4,146,8.699999999999989,6031.439015871924,False,False,True,0
4878,303.7,312.4,1546,33.7,149,8.699999999999989,5455.920185685298,False,False,True,0
4879,303.7,312.4,1348,51.0,152,8.699999999999989,7199.27372496637,False,True,False,0
4880,303.7,312.5,1520,35.6,154,8.800000000000011,5666.595389035029,True,False,False,0
4881,303.8,312.6,1527,41.9,159,8.800000000000011,6700.106068237487,False,False,True,0
4882,303.8,312.6,1406,47.1,162,8.800000000000011,6934.814455387182,False,False,True,0
4883,303.7,312.5,1462,46.2,165,8.800000000000011,7073.233027704348,False,True,False,0
4884,303.8,312.6,1684,29.3,167,8.800000000000011,5166.998381310157,False,False,True,0
4885,303.8,312.5,1655,28.0,170,8.699999999999989,4852.713452245033,True,False,False,0
4886,303.8,312.5,1748,25.1,175,8.699999999999989,4594.558311924048,True,False,False,0
4887,303.8,312.5,1372,45.7,180,8.699999999999989,6565.970533904715,False,True,False,0
4888,303.7,312.5,1481,33.3,182,8.800000000000011,5164.495579162796,False,True,False,0
4889,303.7,312.4,1512,39.2,184,8.699999999999989,6206.781773844283,False,True,False,0
4890,303.7,312.5,1632,36.6,186,8.800000000000011,6255.036637003422,False,True,False,0
4891,303.7,312.4,1525,43.9,188,8.699999999999989,7010.725805873422,False,True,False,0
4892,303.7,312.3,1756,26.4,190,8.600000000000023,4854.640295739235,False,False,True,0
4893,303.7,312.3,1922,23.1,193,8.600000000000023,4649.3686317536785,False,True,False,0
4894,303.8,312.5,1448,44.3,195,8.699999999999989,6717.395299807743,False,False,True,0
4895,303.8,312.5,1447,46.6,198,8.699999999999989,7061.274031669682,True,False,False,0
4896,303.8,312.4,1597,33.4,203,8.599999999999966,5585.730794131628,False,False,True,0
4897,303.7,312.4,1642,32.3,206,8.699999999999989,5553.979764379347,False,False,True,0
4898,303.8,312.5,1525,38.0,209,8.699999999999989,6068.509809184284,True,False,False,0
4899,303.6,312.4,1460,53.7,214,8.799999999999955,8210.238240891566,True,False,False,0
4900,303.6,312.3,2168,17.7,219,8.699999999999989,4018.473995059776,False,True,False,0
4901,303.6,312.4,1388,41.9,221,8.799999999999955,6090.207742445076,False,True,False,0
4902,303.6,312.3,1630,32.4,223,8.699999999999989,5530.459707379471,False,False,True,0
4903,303.6,312.3,1616,29.3,226,8.699999999999989,4958.354741209747,False,True,False,0
4904,303.6,312.4,2232,16.8,0,8.799999999999955,3926.739489574954,False,True,False,0
4905,303.6,312.4,1480,50.7,2,8.799999999999955,7857.751545158791,True,False,False,0
4906,303.6,312.4,1363,53.1,7,8.799999999999955,7579.123692711912,False,True,False,0
4907,303.6,312.4,1436,45.6,9,8.799999999999955,6857.2171168435125,True,False,False,0
4908,303.6,312.5,1607,33.7,14,8.899999999999977,5671.192586284783,False,False,True,0
4909,303.6,312.5,1459,48.2,17,8.899999999999977,7364.29111508393,False,False,True,0
4910,303.5,312.4,1481,43.7,20,8.899999999999977,6777.431135417844,False,True,False,0
4911,303.5,312.4,1606,31.7,22,8.899999999999977,5331.303677092902,False,False,True,0
4912,303.5,312.3,1681,29.8,25,8.800000000000011,5245.810469013212,False,True,False,0
4913,303.5,312.2,1511,37.1,27,8.699999999999989,5870.390504473399,False,True,False,0
4914,303.5,312.3,1593,35.2,29,8.800000000000011,5872.013660677754,False,False,True,0
4915,303.5,312.3,1532,41.7,32,8.800000000000011,6689.958723966392,False,False,True,0
4916,303.5,312.3,1386,49.0,35,8.800000000000011,7111.937449196574,True,False,False,0
4917,303.4,312.3,1769,27.9,40,8.900000000000034,5168.45398590632,True,False,False,0
4918,303.4,312.2,1561,38.2,45,8.800000000000011,6244.459941736336,False,False,True,0
4919,303.3,312.2,1457,40.7,48,8.899999999999977,6209.871006620312,False,True,False,0
4920,303.3,312.2,1506,40.0,50,8.899999999999977,6308.318048408304,False,True,False,0
4921,303.4,312.2,1337,69.4,52,8.800000000000011,9716.715694091967,False,True,False,1
4922,303.4,312.3,1287,54.8,54,8.900000000000034,7385.633001177315,False,True,False,0
4923,303.4,312.2,1615,35.7,56,8.800000000000011,6037.669841301545,False,False,True,0
4924,303.4,312.2,1972,23.5,59,8.800000000000011,4852.922891755273,False,False,True,0
4925,303.4,312.3,1522,42.1,62,8.900000000000034,6710.043972998344,True,False,False,0
4926,303.4,312.3,1680,30.6,67,8.900000000000034,5383.433171191469,False,True,False,0
4927,303.4,312.3,1502,36.0,69,8.900000000000034,5662.406598830243,False,True,False,0
4928,303.5,312.3,1543,33.3,71,8.800000000000011,5380.699985582845,False,False,True,0
4929,303.5,312.3,1584,35.2,74,8.800000000000011,5838.838442255846,False,True,False,0
4930,303.5,312.4,1340,44.5,76,8.899999999999977,6244.438997785312,False,True,False,0
4931,303.4,312.3,1663,33.9,78,8.900000000000034,5903.649498699403,False,True,False,0
4932,303.3,312.1,1693,30.0,80,8.800000000000011,5318.71636252752,False,False,True,0
4933,303.3,312.1,1418,44.7,83,8.800000000000011,6637.619790357587,False,True,False,0
4934,303.4,312.2,1554,36.8,85,8.800000000000011,5988.629579979007,True,False,False,0
4935,303.4,312.2,1580,35.8,90,8.800000000000011,5923.368228588434,False,True,False,0
4936,303.4,312.3,1479,42.8,92,8.900000000000034,6628.886162780606,False,True,False,0
4937,303.5,312.4,1284,70.6,94,8.899999999999977,9492.887689499204,False,True,False,1
4938,303.4,312.3,1540,38.7,96,8.900000000000034,6241.087965621484,False,True,False,0
4939,303.5,312.4,1606,30.1,98,8.899999999999977,5062.215794337426,False,False,True,0
4940,303.6,312.5,1286,62.4,101,8.899999999999977,8403.383357234265,False,True,False,0
4941,303.6,312.6,1502,39.5,103,9.0,6212.918351494294,False,True,False,0
4942,303.6,312.7,1699,31.5,105,9.099999999999966,5604.444214371511,False,False,True,0
4943,303.5,312.6,1602,34.2,108,9.100000000000023,5737.427831397968,False,True,False,0
4944,303.6,312.6,1436,42.0,110,9.0,6315.85787077692,True,False,False,0
4945,303.6,312.7,1765,27.5,115,9.099999999999966,5082.835114120486,False,False,True,0
4946,303.6,312.7,1418,44.1,118,9.099999999999966,6548.52422270178,False,True,False,0
4947,303.7,312.7,1669,31.7,120,9.0,5540.439500042375,False,False,True,0
4948,303.7,312.7,1395,53.9,123,9.0,7873.930747324777,False,True,False,0
4949,303.8,312.7,1500,41.7,125,8.899999999999977,6550.220682734719,False,False,True,0
4950,303.8,312.7,1555,33.4,128,8.899999999999977,5438.829921649769,False,False,True,0
4951,303.8,312.7,1919,20.2,131,8.899999999999977,4059.3356435074666,False,False,True,0
4952,303.8,312.7,1596,36.6,134,8.899999999999977,6117.057887657758,False,True,False,0
4953,303.8,312.7,1374,53.6,136,8.899999999999977,7712.232973444512,False,False,True,0
4954,303.7,312.5,1670,26.1,139,8.800000000000011,4564.41996640061,False,True,False,0
4955,303.7,312.6,1702,29.1,141,8.900000000000034,5186.580975517533,False,True,False,0
4956,303.8,312.5,1366,45.1,143,8.699999999999989,6451.428065754832,False,False,True,0
4957,303.8,312.5,2344,15.2,146,8.699999999999989,3731.039211207333,False,False,True,0
4958,303.8,312.6,1768,23.9,149,8.800000000000011,4424.954196532247,False,False,True,0
4959,303.8,312.5,1523,47.0,152,8.699999999999989,7495.944791220366,False,True,False,0
4960,303.8,312.6,1735,25.9,154,8.800000000000011,4705.739275934591,False,True,False,0
4961,303.9,312.7,1339,62.3,156,8.800000000000011,8735.690556155481,False,True,False,0
4962,303.9,312.7,1800,24.3,158,8.800000000000011,4580.442088933918,False,True,False,0
4963,304.0,312.7,1456,51.2,160,8.699999999999989,7806.5645288563,False,False,True,0
4964,303.9,312.7,1789,24.4,163,8.800000000000011,4571.18486258134,False,True,False,0
4965,303.9,312.7,1602,33.9,165,8.800000000000011,5687.0995170874585,False,True,False,0
4966,303.8,312.7,1364,49.3,167,8.899999999999977,7041.900876972544,False,False,True,0
4967,303.8,312.6,1793,28.1,170,8.800000000000011,5276.1268381203545,False,True,False,0
4968,303.9,312.6,1426,53.4,172,8.700000000000045,7974.241800753899,False,True,False,0
4969,303.9,312.7,1485,43.3,174,8.800000000000011,6733.532614071682,False,False,True,0
4970,303.9,312.7,1528,38.4,177,8.800000000000011,6144.452575597061,False,True,False,0
4971,303.8,312.6,1565,36.0,179,8.800000000000011,5899.911003441631,False,True,False,0
4972,303.8,312.7,1838,27.8,181,8.899999999999977,5350.802495496184,False,True,False,0
4973,303.8,312.6,1811,24.9,183,8.800000000000011,4722.222165390425,True,False,False,0
4974,303.8,312.7,1461,38.2,188,8.899999999999977,5844.430477179236,False,True,False,0
4975,303.8,312.7,1414,41.7,190,8.899999999999977,6174.674696924595,False,True,False,0
4976,303.7,312.7,1426,45.5,192,9.0,6794.531871428884,False,True,False,0
4977,303.7,312.7,1359,56.8,194,9.0,8083.443561392681,False,True,False,1
4978,303.7,312.7,1540,44.8,196,9.0,7224.825345215567,False,True,False,0
4979,303.6,312.7,1429,47.7,198,9.099999999999966,7138.044084147905,False,True,False,0
4980,303.7,312.7,1612,36.3,200,9.0,6127.739302679963,False,False,True,0
4981,303.7,312.8,1685,31.8,203,9.100000000000023,5611.1986385767295,False,False,True,0
4982,303.7,312.8,1558,37.7,206,9.100000000000023,6150.882368561409,False,False,True,0
4983,303.7,313.0,1811,24.3,209,9.300000000000011,4608.4336794774035,False,True,False,0
4984,303.8,313.1,1869,25.8,211,9.300000000000011,5049.607535821018,False,True,False,0
4985,303.8,313.1,1256,58.7,213,9.300000000000011,7720.694329658179,False,True,False,1
4986,303.8,313.0,1789,23.5,215,9.199999999999989,4402.575584863176,False,False,True,0
4987,303.7,312.9,1502,40.5,0,9.199999999999989,6370.2074236840235,False,True,False,0
4988,303.7,313.0,1303,54.4,2,9.300000000000011,7422.871346097867,False,False,True,0
4989,303.8,313.1,2497,13.0,5,9.300000000000011,3399.3079709392755,False,True,False,1
4990,303.9,313.2,1499,37.4,7,9.300000000000011,5870.861743371437,False,True,False,0
4991,303.9,313.2,1393,46.5,9,9.300000000000011,6783.1697779984015,False,True,False,0
4992,303.9,313.0,1475,41.0,11,9.100000000000023,6332.927190861425,False,False,True,0
4993,303.8,312.9,1573,34.6,14,9.099999999999966,5699.456448191579,False,True,False,0
4994,303.8,312.9,1819,23.7,16,9.099999999999966,4514.500059135068,False,True,False,0
4995,303.5,312.6,1642,29.4,18,9.100000000000023,5055.325234450551,False,False,True,0
4996,303.6,312.6,1540,39.8,21,9.0,6418.483230794186,False,True,False,0
4997,303.6,312.8,1400,43.2,23,9.199999999999989,6333.450789637023,False,False,True,0
4998,303.6,312.8,2659,11.4,26,9.199999999999989,3174.328049040199,False,False,True,1
4999,303.6,312.8,1825,25.2,29,9.199999999999989,4816.061537953153,False,False,True,0
5000,303.7,312.9,1532,41.3,32,9.199999999999989,6625.786458029064,False,False,True,0
5001,303.7,312.8,1832,23.6,35,9.100000000000023,4527.579556549515,False,True,False,0
5002,303.6,312.7,2174,17.6,37,9.099999999999966,4006.82915829047,False,False,True,0
5003,303.7,312.8,1627,31.7,40,9.100000000000023,5401.0156180760605,False,True,False,0
5004,303.7,312.8,1437,51.3,42,9.100000000000023,7719.74137988659,False,True,False,0
5005,303.7,312.8,1364,46.3,44,9.100000000000023,6613.387639022897,False,True,False,0
5006,303.7,312.9,1444,52.7,46,9.199999999999989,7969.047700899965,False,False,True,0
5007,303.7,312.8,1366,47.3,49,9.100000000000023,6766.1318738404325,False,False,True,0
5008,303.8,312.9,1442,48.3,52,9.099999999999966,7293.584336427134,False,True,False,0
5009,303.7,312.8,1488,42.8,54,9.100000000000023,6669.224212452699,True,False,False,0
5010,303.7,312.8,1523,40.7,59,9.100000000000023,6491.169212822743,False,True,False,0
5011,303.7,312.8,1543,38.3,61,9.100000000000023,6188.61289633102,False,True,False,0
5012,303.7,312.8,1634,33.8,63,9.100000000000023,5783.588299454713,False,False,True,0
5013,303.8,312.9,1815,27.8,66,9.099999999999966,5283.844684072673,False,False,True,0
5014,303.8,312.9,1594,35.2,69,9.099999999999966,5875.6997960579665,False,False,True,0
5015,303.8,313.0,1452,38.6,72,9.199999999999989,5869.249059142595,False,True,False,0
5016,303.9,313.0,1759,28.4,74,9.100000000000023,5231.338198855675,False,True,False,0
5017,303.9,313.0,1408,47.5,76,9.100000000000023,7003.657222402845,False,True,False,0
5018,303.9,313.0,1483,45.0,78,9.100000000000023,6988.472857910495,False,True,False,0
5019,303.9,313.0,1620,36.6,80,9.100000000000023,6209.043720554867,False,False,True,0
5020,304.0,313.1,1466,39.5,83,9.100000000000023,6064.006859714138,False,False,True,0
5021,304.1,313.1,1556,36.3,86,9.0,5914.864984472718,False,True,False,0
5022,304.0,313.0,1350,61.1,88,9.0,8637.809001045136,False,True,False,0
5023,304.0,313.1,1404,47.1,90,9.100000000000023,6924.94985445491,False,True,False,0
5024,304.0,313.0,1575,34.5,92,9.0,5690.209693814512,False,False,True,0
5025,303.9,313.1,1639,29.0,95,9.200000000000045,4977.434680592548,False,True,False,0
5026,303.9,313.1,1473,42.8,97,9.200000000000045,6601.994129665877,False,False,True,0
5027,303.9,313.2,1481,40.0,100,9.300000000000011,6203.5982932886445,False,True,False,0
5028,304.0,313.3,1294,54.6,102,9.300000000000011,7398.702026616251,False,True,False,0
5029,303.9,313.2,1630,29.3,104,9.300000000000011,5001.31078475983,False,False,True,0
5030,303.9,313.2,1624,39.8,107,9.300000000000011,6768.582316110233,False,False,True,0
5031,303.9,313.1,1437,48.3,110,9.200000000000045,7268.294515565736,False,False,True,0
5032,303.8,313.0,1514,45.0,113,9.199999999999989,7134.55691630242,False,False,True,0
5033,304.0,313.1,1694,31.4,116,9.100000000000023,5570.211326422895,False,False,True,0
5034,304.0,313.1,1564,50.9,119,9.100000000000023,8336.488377663825,False,True,False,0
5035,303.9,313.1,1514,41.1,121,9.200000000000045,6516.228650222877,False,False,True,0
5036,304.0,313.2,1500,40.6,124,9.199999999999989,6377.4330867872795,False,False,True,0
5037,304.0,313.2,1615,37.8,127,9.199999999999989,6392.826890789869,False,True,False,0
5038,304.1,313.2,1586,41.1,129,9.099999999999966,6826.115349572975,False,False,True,0
